run-id,episode,total_reward,avg_reward,avg_waiting_time,epsilon,lr,gamma
policy_v2_explored,683,-37.101,-1.5459,1.5459,0.06585,0.05,0.99
policy_v2_explored,684,-354.122,-14.7551,14.7551,0.0658,0.05,0.99
policy_v2_explored,685,-48.8188,-2.0341,2.0341,0.06575,0.05,0.99
policy_v2_explored,686,-136.6462,-5.6936,5.6936,0.0657,0.05,0.99
policy_v2_explored,687,-45.9599,-1.915,1.915,0.06565,0.05,0.99
policy_v2_explored,688,-61.122,-2.5468,2.5468,0.0656,0.05,0.99
policy_v2_explored,689,-143.9599,-5.9983,5.9983,0.06555,0.05,0.99
policy_v2_explored,690,-45.6462,-1.9019,1.9019,0.0655,0.05,0.99
policy_v2_explored,691,-40.9599,-1.7067,1.7067,0.06545,0.05,0.99
policy_v2_explored,692,-647.9599,-26.9983,26.9983,0.0654,0.05,0.99
policy_v2_explored,693,-33.9294,-1.4137,1.4137,0.06535,0.05,0.99
policy_v2_explored,694,-43.6462,-1.8186,1.8186,0.0653,0.05,0.99
policy_v2_explored,695,-37.101,-1.5459,1.5459,0.06525,0.05,0.99
policy_v2_explored,696,-152.0867,-6.3369,6.3369,0.0652,0.05,0.99
policy_v2_explored,697,-37.101,-1.5459,1.5459,0.06515,0.05,0.99
policy_v2_explored,698,-50.9599,-2.1233,2.1233,0.0651,0.05,0.99
policy_v2_explored,699,-42.8188,-1.7841,1.7841,0.06505,0.05,0.99
policy_v2_explored,700,-41.5051,-1.7294,1.7294,0.065,0.05,0.99
policy_v2_explored,701,-55.1363,-2.2973,2.2973,0.06495,0.05,0.99
policy_v2_explored,702,-31.9647,-1.3319,1.3319,0.0649,0.05,0.99
policy_v2_explored,703,-38.1716,-1.5905,1.5905,0.06485,0.05,0.99
policy_v2_explored,704,-54.9599,-2.29,2.29,0.0648,0.05,0.99
policy_v2_explored,705,-245.9599,-10.2483,10.2483,0.06475,0.05,0.99
policy_v2_explored,706,-68.9599,-2.8733,2.8733,0.0647,0.05,0.99
policy_v2_explored,707,-52.8188,-2.2008,2.2008,0.06465,0.05,0.99
policy_v2_explored,708,-44.6462,-1.8603,1.8603,0.0646,0.05,0.99
policy_v2_explored,709,-59.6462,-2.4853,2.4853,0.06455,0.05,0.99
policy_v2_explored,710,-47.6462,-1.9853,1.9853,0.0645,0.05,0.99
policy_v2_explored,711,-166.6462,-6.9436,6.9436,0.06445,0.05,0.99
policy_v2_explored,712,-76.9599,-3.2067,3.2067,0.0644,0.05,0.99
policy_v2_explored,713,-36.9599,-1.54,1.54,0.06435,0.05,0.99
policy_v2_explored,714,-60.9599,-2.54,2.54,0.0643,0.05,0.99
policy_v2_explored,715,-46.9599,-1.9567,1.9567,0.06425,0.05,0.99
policy_v2_explored,716,-60.6462,-2.5269,2.5269,0.0642,0.05,0.99
policy_v2_explored,717,-147.9599,-6.165,6.165,0.06415,0.05,0.99
policy_v2_explored,718,-50.1716,-2.0905,2.0905,0.0641,0.05,0.99
policy_v2_explored,719,-73.9456,-3.0811,3.0811,0.06405,0.05,0.99
policy_v2_explored,720,-163.8188,-6.8258,6.8258,0.064,0.05,0.99
policy_v2_explored,721,-338.6462,-14.1103,14.1103,0.06395,0.05,0.99
policy_v2_explored,722,-39.101,-1.6292,1.6292,0.0639,0.05,0.99
policy_v2_explored,723,-41.5051,-1.7294,1.7294,0.06385,0.05,0.99
policy_v2_explored,724,-60.9599,-2.54,2.54,0.0638,0.05,0.99
policy_v2_explored,725,-36.5051,-1.521,1.521,0.06375,0.05,0.99
policy_v2_explored,726,-330.1363,-13.7557,13.7557,0.0637,0.05,0.99
policy_v2_explored,727,-61.6462,-2.5686,2.5686,0.06365,0.05,0.99
policy_v2_explored,728,-54.8188,-2.2841,2.2841,0.0636,0.05,0.99
policy_v2_explored,729,-329.1363,-13.714,13.714,0.06355,0.05,0.99
policy_v2_explored,730,-77.8045,-3.2419,3.2419,0.0635,0.05,0.99
policy_v2_explored,731,-56.8188,-2.3675,2.3675,0.06345,0.05,0.99
policy_v2_explored,732,-56.8188,-2.3675,2.3675,0.0634,0.05,0.99
policy_v2_explored,733,-34.9294,-1.4554,1.4554,0.06335,0.05,0.99
policy_v2_explored,734,-65.5051,-2.7294,2.7294,0.0633,0.05,0.99
policy_v2_explored,735,-42.1363,-1.7557,1.7557,0.06325,0.05,0.99
policy_v2_explored,736,-52.6462,-2.1936,2.1936,0.0632,0.05,0.99
policy_v2_explored,737,-56.9599,-2.3733,2.3733,0.06315,0.05,0.99
policy_v2_explored,738,-39.8188,-1.6591,1.6591,0.0631,0.05,0.99
policy_v2_explored,739,-56.9599,-2.3733,2.3733,0.06305,0.05,0.99
policy_v2_explored,740,-328.101,-13.6709,13.6709,0.063,0.05,0.99
policy_v2_explored,741,-56.9599,-2.3733,2.3733,0.06295,0.05,0.99
policy_v2_explored,742,-175.9599,-7.3317,7.3317,0.0629,0.05,0.99
policy_v2_explored,743,-59.6462,-2.4853,2.4853,0.06285,0.05,0.99
policy_v2_explored,744,-54.8188,-2.2841,2.2841,0.0628,0.05,0.99
policy_v2_explored,745,-175.9599,-7.3317,7.3317,0.06275,0.05,0.99
policy_v2_explored,746,-250.295,-10.429,10.429,0.0627,0.05,0.99
policy_v2_explored,747,-76.9599,-3.2067,3.2067,0.06265,0.05,0.99
policy_v2_explored,748,-44.1363,-1.839,1.839,0.0626,0.05,0.99
policy_v2_explored,749,-38.7883,-1.6162,1.6162,0.06255,0.05,0.99
policy_v2_explored,750,-244.6087,-10.192,10.192,0.0625,0.05,0.99
policy_v2_explored,751,-160.101,-6.6709,6.6709,0.06245,0.05,0.99
policy_v2_explored,752,-57.101,-2.3792,2.3792,0.0624,0.05,0.99
policy_v2_explored,753,-47.3079,-1.9712,1.9712,0.06235,0.05,0.99
policy_v2_explored,754,-60.101,-2.5042,2.5042,0.0623,0.05,0.99
policy_v2_explored,755,-84.9599,-3.54,3.54,0.06225,0.05,0.99
policy_v2_explored,756,-85.9456,-3.5811,3.5811,0.0622,0.05,0.99
policy_v2_explored,757,-64.9599,-2.7067,2.7067,0.06215,0.05,0.99
policy_v2_explored,758,-58.9599,-2.4567,2.4567,0.0621,0.05,0.99
policy_v2_explored,759,-369.9599,-15.415,15.415,0.06205,0.05,0.99
policy_v2_explored,760,-66.9599,-2.79,2.79,0.062,0.05,0.99
policy_v2_explored,761,-170.1363,-7.089,7.089,0.06195,0.05,0.99
policy_v2_explored,762,-60.9599,-2.54,2.54,0.0619,0.05,0.99
policy_v2_explored,763,-42.101,-1.7542,1.7542,0.06185,0.05,0.99
policy_v2_explored,764,-46.9599,-1.9567,1.9567,0.0618,0.05,0.99
policy_v2_explored,765,-76.9599,-3.2067,3.2067,0.06175,0.05,0.99
policy_v2_explored,766,-50.101,-2.0875,2.0875,0.0617,0.05,0.99
policy_v2_explored,767,-59.101,-2.4625,2.4625,0.06165,0.05,0.99
policy_v2_explored,768,-45.101,-1.8792,1.8792,0.0616,0.05,0.99
policy_v2_explored,769,-75.9599,-3.165,3.165,0.06155,0.05,0.99
policy_v2_explored,770,-97.9599,-4.0817,4.0817,0.0615,0.05,0.99
policy_v2_explored,771,-77.9599,-3.2483,3.2483,0.06145,0.05,0.99
policy_v2_explored,772,-101.9456,-4.2477,4.2477,0.0614,0.05,0.99
policy_v2_explored,773,-59.1573,-2.4649,2.4649,0.06135,0.05,0.99
policy_v2_explored,774,-66.9599,-2.79,2.79,0.0613,0.05,0.99
policy_v2_explored,775,-67.9952,-2.8331,2.8331,0.06125,0.05,0.99
policy_v2_explored,776,-342.9647,-14.2902,14.2902,0.0612,0.05,0.99
policy_v2_explored,777,-65.1363,-2.714,2.714,0.06115,0.05,0.99
policy_v2_explored,778,-43.101,-1.7959,1.7959,0.0611,0.05,0.99
policy_v2_explored,779,-175.9599,-7.3317,7.3317,0.06105,0.05,0.99
policy_v2_explored,780,-38.101,-1.5875,1.5875,0.061,0.05,0.99
policy_v2_explored,781,-60.1363,-2.5057,2.5057,0.06095,0.05,0.99
policy_v2_explored,782,-164.1363,-6.839,6.839,0.0609,0.05,0.99
policy_v2_explored,783,-67.9599,-2.8317,2.8317,0.06085,0.05,0.99
policy_v2_explored,784,-46.9599,-1.9567,1.9567,0.0608,0.05,0.99
policy_v2_explored,785,-230.101,-9.5875,9.5875,0.06075,0.05,0.99
policy_v2_explored,786,-46.9599,-1.9567,1.9567,0.0607,0.05,0.99
policy_v2_explored,787,-76.9599,-3.2067,3.2067,0.06065,0.05,0.99
policy_v2_explored,788,-56.9599,-2.3733,2.3733,0.0606,0.05,0.99
policy_v2_explored,789,-69.9599,-2.915,2.915,0.06055,0.05,0.99
policy_v2_explored,790,-137.9599,-5.7483,5.7483,0.0605,0.05,0.99
policy_v2_explored,791,-53.6462,-2.2353,2.2353,0.06045,0.05,0.99
policy_v2_explored,792,-60.9599,-2.54,2.54,0.0604,0.05,0.99
policy_v2_explored,793,-76.9599,-3.2067,3.2067,0.06035,0.05,0.99
policy_v2_explored,794,-56.9599,-2.3733,2.3733,0.0603,0.05,0.99
policy_v2_explored,795,-48.9599,-2.04,2.04,0.06025,0.05,0.99
policy_v2_explored,796,-59.9599,-2.4983,2.4983,0.0602,0.05,0.99
policy_v2_explored,797,-56.1363,-2.339,2.339,0.06015,0.05,0.99
policy_v2_explored,798,-93.9456,-3.9144,3.9144,0.0601,0.05,0.99
policy_v2_explored,799,-65.6462,-2.7353,2.7353,0.06005,0.05,0.99
policy_v2_explored,800,-70.122,-2.9218,2.9218,0.06,0.05,0.99
policy_v2_explored,801,-43.8188,-1.8258,1.8258,0.05995,0.05,0.99
policy_v2_explored,802,-327.6087,-13.6504,13.6504,0.0599,0.05,0.99
policy_v2_explored,803,-60.9599,-2.54,2.54,0.05985,0.05,0.99
policy_v2_explored,804,-73.5051,-3.0627,3.0627,0.0598,0.05,0.99
policy_v2_explored,805,-71.9599,-2.9983,2.9983,0.05975,0.05,0.99
policy_v2_explored,806,-77.9456,-3.2477,3.2477,0.0597,0.05,0.99
policy_v2_explored,807,-43.6462,-1.8186,1.8186,0.05965,0.05,0.99
policy_v2_explored,808,-45.6462,-1.9019,1.9019,0.0596,0.05,0.99
policy_v2_explored,809,-52.8188,-2.2008,2.2008,0.05955,0.05,0.99
policy_v2_explored,810,-60.9599,-2.54,2.54,0.0595,0.05,0.99
policy_v2_explored,811,-42.5051,-1.771,1.771,0.05945,0.05,0.99
policy_v2_explored,812,-34.101,-1.4209,1.4209,0.0594,0.05,0.99
policy_v2_explored,813,-52.9599,-2.2067,2.2067,0.05935,0.05,0.99
policy_v2_explored,814,-52.6462,-2.1936,2.1936,0.0593,0.05,0.99
policy_v2_explored,815,-448.8188,-18.7008,18.7008,0.05925,0.05,0.99
policy_v2_explored,816,-76.9599,-3.2067,3.2067,0.0592,0.05,0.99
policy_v2_explored,817,-51.1363,-2.1307,2.1307,0.05915,0.05,0.99
policy_v2_explored,818,-48.9599,-2.04,2.04,0.0591,0.05,0.99
policy_v2_explored,819,-67.9599,-2.8317,2.8317,0.05905,0.05,0.99
policy_v2_explored,820,-28.9294,-1.2054,1.2054,0.059,0.05,0.99
policy_v2_explored,821,-76.9599,-3.2067,3.2067,0.05895,0.05,0.99
policy_v2_explored,822,-56.9599,-2.3733,2.3733,0.0589,0.05,0.99
policy_v2_explored,823,-53.6462,-2.2353,2.2353,0.05885,0.05,0.99
policy_v2_explored,824,-54.9599,-2.29,2.29,0.0588,0.05,0.99
policy_v2_explored,825,-64.9599,-2.7067,2.7067,0.05875,0.05,0.99
policy_v2_explored,826,-48.101,-2.0042,2.0042,0.0587,0.05,0.99
policy_v2_explored,827,-73.6462,-3.0686,3.0686,0.05865,0.05,0.99
policy_v2_explored,828,-36.8188,-1.5341,1.5341,0.0586,0.05,0.99
policy_v2_explored,829,-47.9599,-1.9983,1.9983,0.05855,0.05,0.99
policy_v2_explored,830,-93.9456,-3.9144,3.9144,0.0585,0.05,0.99
policy_v2_explored,831,-151.9599,-6.3317,6.3317,0.05845,0.05,0.99
policy_v2_explored,832,-67.6462,-2.8186,2.8186,0.0584,0.05,0.99
policy_v2_explored,833,-38.1716,-1.5905,1.5905,0.05835,0.05,0.99
policy_v2_explored,834,-354.9456,-14.7894,14.7894,0.0583,0.05,0.99
policy_v2_explored,835,-81.9456,-3.4144,3.4144,0.05825,0.05,0.99
policy_v2_explored,836,-64.9599,-2.7067,2.7067,0.0582,0.05,0.99
policy_v2_explored,837,-63.8188,-2.6591,2.6591,0.05815,0.05,0.99
policy_v2_explored,838,-55.1363,-2.2973,2.2973,0.0581,0.05,0.99
policy_v2_explored,839,-145.9599,-6.0817,6.0817,0.05805,0.05,0.99
policy_v2_explored,840,-62.9599,-2.6233,2.6233,0.058,0.05,0.99
policy_v2_explored,841,-39.1363,-1.6307,1.6307,0.05795,0.05,0.99
policy_v2_explored,842,-53.6462,-2.2353,2.2353,0.0579,0.05,0.99
policy_v2_explored,843,-175.9599,-7.3317,7.3317,0.05785,0.05,0.99
policy_v2_explored,844,-38.9599,-1.6233,1.6233,0.0578,0.05,0.99
policy_v2_explored,845,-46.8188,-1.9508,1.9508,0.05775,0.05,0.99
policy_v2_explored,846,-45.9599,-1.915,1.915,0.0577,0.05,0.99
policy_v2_explored,847,-78.9599,-3.29,3.29,0.05765,0.05,0.99
policy_v2_explored,848,-43.9599,-1.8317,1.8317,0.0576,0.05,0.99
policy_v2_explored,849,-45.6462,-1.9019,1.9019,0.05755,0.05,0.99
policy_v2_explored,850,-30.101,-1.2542,1.2542,0.0575,0.05,0.99
policy_v2_explored,851,-48.6462,-2.0269,2.0269,0.05745,0.05,0.99
policy_v2_explored,852,-64.9599,-2.7067,2.7067,0.0574,0.05,0.99
policy_v2_explored,853,-362.9599,-15.1233,15.1233,0.05735,0.05,0.99
policy_v2_explored,854,-52.8188,-2.2008,2.2008,0.0573,0.05,0.99
policy_v2_explored,855,-56.9599,-2.3733,2.3733,0.05725,0.05,0.99
policy_v2_explored,856,-59.9599,-2.4983,2.4983,0.0572,0.05,0.99
policy_v2_explored,857,-423.101,-17.6292,17.6292,0.05715,0.05,0.99
policy_v2_explored,858,-46.9599,-1.9567,1.9567,0.0571,0.05,0.99
policy_v2_explored,859,-83.9456,-3.4977,3.4977,0.05705,0.05,0.99
policy_v2_explored,860,-58.9599,-2.4567,2.4567,0.057,0.05,0.99
policy_v2_explored,861,-56.6462,-2.3603,2.3603,0.05695,0.05,0.99
policy_v2_explored,862,-50.9599,-2.1233,2.1233,0.0569,0.05,0.99
policy_v2_explored,863,-76.9599,-3.2067,3.2067,0.05685,0.05,0.99
policy_v2_explored,864,-56.9599,-2.3733,2.3733,0.0568,0.05,0.99
policy_v2_explored,865,-33.6462,-1.4019,1.4019,0.05675,0.05,0.99
policy_v2_explored,866,-45.9599,-1.915,1.915,0.0567,0.05,0.99
policy_v2_explored,867,-79.9952,-3.3331,3.3331,0.05665,0.05,0.99
policy_v2_explored,868,-94.9599,-3.9567,3.9567,0.0566,0.05,0.99
policy_v2_explored,869,-56.9599,-2.3733,2.3733,0.05655,0.05,0.99
policy_v2_explored,870,-55.1716,-2.2988,2.2988,0.0565,0.05,0.99
policy_v2_explored,871,-65.8045,-2.7419,2.7419,0.05645,0.05,0.99
policy_v2_explored,872,-54.9599,-2.29,2.29,0.0564,0.05,0.99
policy_v2_explored,873,-45.1363,-1.8807,1.8807,0.05635,0.05,0.99
policy_v2_explored,874,-136.9294,-5.7054,5.7054,0.0563,0.05,0.99
policy_v2_explored,875,-37.101,-1.5459,1.5459,0.05625,0.05,0.99
policy_v2_explored,876,-66.9456,-2.7894,2.7894,0.0562,0.05,0.99
policy_v2_explored,877,-58.9599,-2.4567,2.4567,0.05615,0.05,0.99
policy_v2_explored,878,-48.8188,-2.0341,2.0341,0.0561,0.05,0.99
policy_v2_explored,879,-37.6462,-1.5686,1.5686,0.05605,0.05,0.99
policy_v2_explored,880,-38.1363,-1.589,1.589,0.056,0.05,0.99
policy_v2_explored,881,-231.6087,-9.6504,9.6504,0.05595,0.05,0.99
policy_v2_explored,882,-36.101,-1.5042,1.5042,0.0559,0.05,0.99
policy_v2_explored,883,-177.9599,-7.415,7.415,0.05585,0.05,0.99
policy_v2_explored,884,-86.122,-3.5884,3.5884,0.0558,0.05,0.99
policy_v2_explored,885,-44.9599,-1.8733,1.8733,0.05575,0.05,0.99
policy_v2_explored,886,-36.6462,-1.5269,1.5269,0.0557,0.05,0.99
policy_v2_explored,887,-41.9599,-1.7483,1.7483,0.05565,0.05,0.99
policy_v2_explored,888,-37.101,-1.5459,1.5459,0.0556,0.05,0.99
policy_v2_explored,889,-41.6462,-1.7353,1.7353,0.05555,0.05,0.99
policy_v2_explored,890,-37.101,-1.5459,1.5459,0.0555,0.05,0.99
policy_v2_explored,891,-155.0867,-6.4619,6.4619,0.05545,0.05,0.99
policy_v2_explored,892,-45.9599,-1.915,1.915,0.0554,0.05,0.99
policy_v2_explored,893,-328.101,-13.6709,13.6709,0.05535,0.05,0.99
policy_v2_explored,894,-41.6462,-1.7353,1.7353,0.0553,0.05,0.99
policy_v2_explored,895,-147.8188,-6.1591,6.1591,0.05525,0.05,0.99
policy_v2_explored,896,-36.1363,-1.5057,1.5057,0.0552,0.05,0.99
policy_v2_explored,897,-48.9599,-2.04,2.04,0.05515,0.05,0.99
policy_v2_explored,898,-55.1363,-2.2973,2.2973,0.0551,0.05,0.99
policy_v2_explored,899,-333.0,-13.875,13.875,0.05505,0.05,0.99
policy_v2_explored,900,-49.9599,-2.0817,2.0817,0.055,0.05,0.99
policy_v2_explored,901,-53.6462,-2.2353,2.2353,0.05495,0.05,0.99
policy_v2_explored,902,-60.8188,-2.5341,2.5341,0.0549,0.05,0.99
policy_v2_explored,903,-51.6462,-2.1519,2.1519,0.05485,0.05,0.99
policy_v2_explored,904,-57.1315,-2.3805,2.3805,0.0548,0.05,0.99
policy_v2_explored,905,-53.5051,-2.2294,2.2294,0.05475,0.05,0.99
policy_v2_explored,906,-51.0867,-2.1286,2.1286,0.0547,0.05,0.99
policy_v2_explored,907,-90.9456,-3.7894,3.7894,0.05465,0.05,0.99
policy_v2_explored,908,-59.9599,-2.4983,2.4983,0.0546,0.05,0.99
policy_v2_explored,909,-64.9599,-2.7067,2.7067,0.05455,0.05,0.99
policy_v2_explored,910,-47.9599,-1.9983,1.9983,0.0545,0.05,0.99
policy_v2_explored,911,-64.6462,-2.6936,2.6936,0.05445,0.05,0.99
policy_v2_explored,912,-89.9456,-3.7477,3.7477,0.0544,0.05,0.99
policy_v2_explored,913,-239.4371,-9.9765,9.9765,0.05435,0.05,0.99
policy_v2_explored,914,-44.9599,-1.8733,1.8733,0.0543,0.05,0.99
policy_v2_explored,915,-360.8045,-15.0335,15.0335,0.05425,0.05,0.99
policy_v2_explored,916,-52.9599,-2.2067,2.2067,0.0542,0.05,0.99
policy_v2_explored,917,-49.9599,-2.0817,2.0817,0.05415,0.05,0.99
policy_v2_explored,918,-69.6462,-2.9019,2.9019,0.0541,0.05,0.99
policy_v2_explored,919,-40.9599,-1.7067,1.7067,0.05405,0.05,0.99
policy_v2_explored,920,-175.9599,-7.3317,7.3317,0.054,0.05,0.99
policy_v2_explored,921,-56.9599,-2.3733,2.3733,0.05395,0.05,0.99
policy_v2_explored,922,-67.9599,-2.8317,2.8317,0.0539,0.05,0.99
policy_v2_explored,923,-252.1716,-10.5071,10.5071,0.05385,0.05,0.99
policy_v2_explored,924,-27.101,-1.1292,1.1292,0.0538,0.05,0.99
policy_v2_explored,925,-51.6462,-2.1519,2.1519,0.05375,0.05,0.99
policy_v2_explored,926,-64.8188,-2.7008,2.7008,0.0537,0.05,0.99
policy_v2_explored,927,-53.5051,-2.2294,2.2294,0.05365,0.05,0.99
policy_v2_explored,928,-48.9599,-2.04,2.04,0.0536,0.05,0.99
policy_v2_explored,929,-42.6462,-1.7769,1.7769,0.05355,0.05,0.99
policy_v2_explored,930,-64.9599,-2.7067,2.7067,0.0535,0.05,0.99
policy_v2_explored,931,-50.101,-2.0875,2.0875,0.05345,0.05,0.99
policy_v2_explored,932,-78.9599,-3.29,3.29,0.0534,0.05,0.99
policy_v2_explored,933,-36.9599,-1.54,1.54,0.05335,0.05,0.99
policy_v2_explored,934,-52.9599,-2.2067,2.2067,0.0533,0.05,0.99
policy_v2_explored,935,-73.6462,-3.0686,3.0686,0.05325,0.05,0.99
policy_v2_explored,936,-53.6462,-2.2353,2.2353,0.0532,0.05,0.99
policy_v2_explored,937,-46.9599,-1.9567,1.9567,0.05315,0.05,0.99
policy_v2_explored,938,-60.6462,-2.5269,2.5269,0.0531,0.05,0.99
policy_v2_explored,939,-60.9599,-2.54,2.54,0.05305,0.05,0.99
policy_v2_explored,940,-40.9599,-1.7067,1.7067,0.053,0.05,0.99
policy_v2_explored,941,-62.9599,-2.6233,2.6233,0.05295,0.05,0.99
policy_v2_explored,942,-52.9599,-2.2067,2.2067,0.0529,0.05,0.99
policy_v2_explored,943,-81.9456,-3.4144,3.4144,0.05285,0.05,0.99
policy_v2_explored,944,-175.9599,-7.3317,7.3317,0.0528,0.05,0.99
policy_v2_explored,945,-72.8188,-3.0341,3.0341,0.05275,0.05,0.99
policy_v2_explored,946,-135.1363,-5.6307,5.6307,0.0527,0.05,0.99
policy_v2_explored,947,-59.1363,-2.464,2.464,0.05265,0.05,0.99
policy_v2_explored,948,-69.0867,-2.8786,2.8786,0.0526,0.05,0.99
policy_v2_explored,949,-76.9599,-3.2067,3.2067,0.05255,0.05,0.99
policy_v2_explored,950,-56.9599,-2.3733,2.3733,0.0525,0.05,0.99
policy_v2_explored,951,-65.9456,-2.7477,2.7477,0.05245,0.05,0.99
policy_v2_explored,952,-67.9599,-2.8317,2.8317,0.0524,0.05,0.99
policy_v2_explored,953,-51.101,-2.1292,2.1292,0.05235,0.05,0.99
policy_v2_explored,954,-60.101,-2.5042,2.5042,0.0523,0.05,0.99
policy_v2_explored,955,-61.1363,-2.5473,2.5473,0.05225,0.05,0.99
policy_v2_explored,956,-53.101,-2.2125,2.2125,0.0522,0.05,0.99
policy_v2_explored,957,-356.9647,-14.8735,14.8735,0.05215,0.05,0.99
policy_v2_explored,958,-38.1363,-1.589,1.589,0.0521,0.05,0.99
policy_v2_explored,959,-55.1363,-2.2973,2.2973,0.05205,0.05,0.99
policy_v2_explored,960,-41.101,-1.7125,1.7125,0.052,0.05,0.99
policy_v2_explored,961,-62.1363,-2.589,2.589,0.05195,0.05,0.99
policy_v2_explored,962,-369.9599,-15.415,15.415,0.0519,0.05,0.99
policy_v2_explored,963,-48.101,-2.0042,2.0042,0.05185,0.05,0.99
policy_v2_explored,964,-69.101,-2.8792,2.8792,0.0518,0.05,0.99
policy_v2_explored,965,-52.9599,-2.2067,2.2067,0.05175,0.05,0.99
policy_v2_explored,966,-76.9599,-3.2067,3.2067,0.0517,0.05,0.99
policy_v2_explored,967,-32.101,-1.3375,1.3375,0.05165,0.05,0.99
policy_v2_explored,968,-56.9599,-2.3733,2.3733,0.0516,0.05,0.99
policy_v2_explored,969,-46.9599,-1.9567,1.9567,0.05155,0.05,0.99
policy_v2_explored,970,-358.6462,-14.9436,14.9436,0.0515,0.05,0.99
policy_v2_explored,971,-37.101,-1.5459,1.5459,0.05145,0.05,0.99
policy_v2_explored,972,-60.8188,-2.5341,2.5341,0.0514,0.05,0.99
policy_v2_explored,973,-46.9599,-1.9567,1.9567,0.05135,0.05,0.99
policy_v2_explored,974,-64.9599,-2.7067,2.7067,0.0513,0.05,0.99
policy_v2_explored,975,-60.6462,-2.5269,2.5269,0.05125,0.05,0.99
policy_v2_explored,976,-138.6462,-5.7769,5.7769,0.0512,0.05,0.99
policy_v2_explored,977,-66.9599,-2.79,2.79,0.05115,0.05,0.99
policy_v2_explored,978,-67.6462,-2.8186,2.8186,0.0511,0.05,0.99
policy_v2_explored,979,-56.9599,-2.3733,2.3733,0.05105,0.05,0.99
policy_v2_explored,980,-68.9599,-2.8733,2.8733,0.051,0.05,0.99
policy_v2_explored,981,-157.9599,-6.5817,6.5817,0.05095,0.05,0.99
policy_v2_explored,982,-158.9456,-6.6227,6.6227,0.0509,0.05,0.99
policy_v2_explored,983,-56.1363,-2.339,2.339,0.05085,0.05,0.99
policy_v2_explored,984,-73.9456,-3.0811,3.0811,0.0508,0.05,0.99
policy_v2_explored,985,-60.6462,-2.5269,2.5269,0.05075,0.05,0.99
policy_v2_explored,986,-229.6087,-9.567,9.567,0.0507,0.05,0.99
policy_v2_explored,987,-45.6462,-1.9019,1.9019,0.05065,0.05,0.99
policy_v2_explored,988,-35.8178,-1.4924,1.4924,0.0506,0.05,0.99
policy_v2_explored,989,-45.9599,-1.915,1.915,0.05055,0.05,0.99
policy_v2_explored,990,-44.9599,-1.8733,1.8733,0.0505,0.05,0.99
policy_v2_explored,991,-54.0867,-2.2536,2.2536,0.05045,0.05,0.99
policy_v2_explored,992,-81.8188,-3.4091,3.4091,0.0504,0.05,0.99
policy_v2_explored,993,-140.5051,-5.8544,5.8544,0.05035,0.05,0.99
policy_v2_explored,994,-39.1363,-1.6307,1.6307,0.0503,0.05,0.99
policy_v2_explored,995,-68.8045,-2.8669,2.8669,0.05025,0.05,0.99
policy_v2_explored,996,-148.5051,-6.1877,6.1877,0.0502,0.05,0.99
policy_v2_explored,997,-48.8188,-2.0341,2.0341,0.05015,0.05,0.99
policy_v2_explored,998,-38.1363,-1.589,1.589,0.0501,0.05,0.99
policy_v2_explored,999,-36.1363,-1.5057,1.5057,0.05005,0.05,0.99
policy_v2_explored,1000,-37.6462,-1.5686,1.5686,0.05,0.05,0.99
policy_v2_explored,1001,-37.101,-1.5459,1.5459,0.04995,0.05,0.99
policy_v2_explored,1002,-34.9294,-1.4554,1.4554,0.0499,0.05,0.99
policy_v2_explored,1003,-48.8188,-2.0341,2.0341,0.04985,0.05,0.99
policy_v2_explored,1004,-55.1363,-2.2973,2.2973,0.0498,0.05,0.99
policy_v2_explored,1005,-61.1573,-2.5482,2.5482,0.04975,0.05,0.99
policy_v2_explored,1006,-39.5051,-1.646,1.646,0.0497,0.05,0.99
policy_v2_explored,1007,-41.6462,-1.7353,1.7353,0.04965,0.05,0.99
policy_v2_explored,1008,-48.9599,-2.04,2.04,0.0496,0.05,0.99
policy_v2_explored,1009,-58.8188,-2.4508,2.4508,0.04955,0.05,0.99
policy_v2_explored,1010,-44.9599,-1.8733,1.8733,0.0495,0.05,0.99
policy_v2_explored,1011,-50.9599,-2.1233,2.1233,0.04945,0.05,0.99
policy_v2_explored,1012,-175.9599,-7.3317,7.3317,0.0494,0.05,0.99
policy_v2_explored,1013,-56.9599,-2.3733,2.3733,0.04935,0.05,0.99
policy_v2_explored,1014,-36.9599,-1.54,1.54,0.0493,0.05,0.99
policy_v2_explored,1015,-66.9599,-2.79,2.79,0.04925,0.05,0.99
policy_v2_explored,1016,-143.8188,-5.9925,5.9925,0.0492,0.05,0.99
policy_v2_explored,1017,-53.9599,-2.2483,2.2483,0.04915,0.05,0.99
policy_v2_explored,1018,-59.6462,-2.4853,2.4853,0.0491,0.05,0.99
policy_v2_explored,1019,-361.9599,-15.0817,15.0817,0.04905,0.05,0.99
policy_v2_explored,1020,-56.9599,-2.3733,2.3733,0.049,0.05,0.99
policy_v2_explored,1021,-53.6462,-2.2353,2.2353,0.04895,0.05,0.99
policy_v2_explored,1022,-54.9599,-2.29,2.29,0.0489,0.05,0.99
policy_v2_explored,1023,-51.9599,-2.165,2.165,0.04885,0.05,0.99
policy_v2_explored,1024,-69.8188,-2.9091,2.9091,0.0488,0.05,0.99
policy_v2_explored,1025,-72.9456,-3.0394,3.0394,0.04875,0.05,0.99
policy_v2_explored,1026,-64.9599,-2.7067,2.7067,0.0487,0.05,0.99
